namespace_id,canonical_namespace,namespace_name,wiki_code,language_name
107,Keskustelu wikiprojektista,Keskustelu wikiprojektista,fi,Finnish
710,TimedText,TimedText,fi,Finnish
711,TimedText talk,TimedText talk,fi,Finnish
828,Module,Moduuli,fi,Finnish
829,Module talk,Keskustelu moduulista,fi,Finnish
1728,Event,Event,fi,Finnish
1729,Event talk,Event talk,fi,Finnish
2600,Topic,Aihe,fi,Finnish
-2,Media,Media,fj,Fijian
-1,Special,Special,fj,Fijian
0,,,fj,Fijian
1,Talk,Talk,fj,Fijian
2,User,User,fj,Fijian
3,User talk,User talk,fj,Fijian
4,Project,Wikipedia,fj,Fijian
5,Project talk,Wikipedia talk,fj,Fijian
6,File,File,fj,Fijian
7,File talk,File talk,fj,Fijian
8,MediaWiki,MediaWiki,fj,Fijian
9,MediaWiki talk,MediaWiki talk,fj,Fijian
10,Template,Template,fj,Fijian
11,Template talk,Template talk,fj,Fijian
12,Help,Help,fj,Fijian
13,Help talk,Help talk,fj,Fijian
14,Category,Category,fj,Fijian
15,Category talk,Category talk,fj,Fijian
710,TimedText,TimedText,fj,Fijian
711,TimedText talk,TimedText talk,fj,Fijian
828,Module,Module,fj,Fijian
829,Module talk,Module talk,fj,Fijian
1728,Event,Event,fj,Fijian
1729,Event talk,Event talk,fj,Fijian
-2,Media,Miðil,fo,Faroese
-1,Special,Serstakt,fo,Faroese
0,,,fo,Faroese
1,Talk,Kjak,fo,Faroese
2,User,Brúkari,fo,Faroese
3,User talk,Brúkarakjak,fo,Faroese
4,Project,Wikipedia,fo,Faroese
5,Project talk,Wikipedia-kjak,fo,Faroese
6,File,Mynd,fo,Faroese
7,File talk,Myndakjak,fo,Faroese
8,MediaWiki,MediaWiki,fo,Faroese
9,MediaWiki talk,MediaWiki-kjak,fo,Faroese
10,Template,Fyrimynd,fo,Faroese
11,Template talk,Fyrimyndakjak,fo,Faroese
12,Help,Hjálp,fo,Faroese
13,Help talk,Hjálparkjak,fo,Faroese
14,Category,Bólkur,fo,Faroese
15,Category talk,Bólkakjak,fo,Faroese
710,TimedText,TimedText,fo,Faroese
711,TimedText talk,TimedText talk,fo,Faroese
828,Module,Module,fo,Faroese
829,Module talk,Module talk,fo,Faroese
1728,Event,Event,fo,Faroese
1729,Event talk,Event talk,fo,Faroese
-2,Media,Yɛwliɖonuji,fon,Fon
-1,Special,Ɖéɖovo,fon,Fon
0,,,fon,Fon
1,Talk,Xoɖɔtɛn,fon,Fon
2,User,Wikizantɔ,fon,Fon
3,User talk,Xoɖɔtɛn wikizantɔ lɛ tɔn,fon,Fon
4,Project,Wikipedya,fon,Fon
5,Project talk,Xoɖɔtɛn Wikipedya tɔn,fon,Fon
6,File,Wékpo,fon,Fon
7,File talk,Xoɖɔtɛn wékpo wú tɛ̀n,fon,Fon
8,MediaWiki,MediaWiki,fon,Fon
9,MediaWiki talk,Xoɖɔtɛn MediaWiki tɔn,fon,Fon
10,Template,Kpɔnd'ewu bo blo,fon,Fon
11,Template talk,Xoɖɔtɛn kpɔnd'ewu ɔ tɔ̀n,fon,Fon
12,Help,Alɔgɔ,fon,Fon
13,Help talk,Xoɖɔtɛn alɔgɔtɛn ɔ tɔn,fon,Fon
14,Category,Akpaxwé,fon,Fon
15,Category talk,Akpaxwé lɛ sín xoɖɔtɛn,fon,Fon
710,TimedText,TimedText,fon,Fon
711,TimedText talk,TimedText talk,fon,Fon
828,Module,Module,fon,Fon
829,Module talk,Discussion module,fon,Fon
1728,Event,Event,fon,Fon
1729,Event talk,Event talk,fon,Fon
-2,Media,Média,fr,French
-1,Special,Spécial,fr,French
0,,,fr,French
1,Talk,Discussion,fr,French
2,User,Utilisateur,fr,French
3,User talk,Discussion utilisateur,fr,French
4,Project,Wikipédia,fr,French
5,Project talk,Discussion Wikipédia,fr,French
6,File,Fichier,fr,French
7,File talk,Discussion fichier,fr,French
8,MediaWiki,MediaWiki,fr,French
9,MediaWiki talk,Discussion MediaWiki,fr,French
10,Template,Modèle,fr,French
11,Template talk,Discussion modèle,fr,French
12,Help,Aide,fr,French
13,Help talk,Discussion aide,fr,French
14,Category,Catégorie,fr,French
15,Category talk,Discussion catégorie,fr,French
100,Portail,Portail,fr,French
101,Discussion Portail,Discussion Portail,fr,French
102,Projet,Projet,fr,French
103,Discussion Projet,Discussion Projet,fr,French
104,Référence,Référence,fr,French
105,Discussion Référence,Discussion Référence,fr,French
710,TimedText,TimedText,fr,French
711,TimedText talk,TimedText talk,fr,French
828,Module,Module,fr,French
829,Module talk,Discussion module,fr,French
1728,Event,Event,fr,French
1729,Event talk,Event talk,fr,French
2600,Topic,Sujet,fr,French
-2,Media,Mèdia,frp,Arpitan
-1,Special,Spèciâl,frp,Arpitan
0,,,frp,Arpitan
1,Talk,Discussion,frp,Arpitan
2,User,Utilisator,frp,Arpitan
3,User talk,Discussion utilisator,frp,Arpitan
4,Project,Vouiquipèdia,frp,Arpitan
5,Project talk,Discussion Vouiquipèdia,frp,Arpitan
6,File,Fichiér,frp,Arpitan
7,File talk,Discussion fichiér,frp,Arpitan
8,MediaWiki,MediaWiki,frp,Arpitan
9,MediaWiki talk,Discussion MediaWiki,frp,Arpitan
10,Template,Modèlo,frp,Arpitan
11,Template talk,Discussion modèlo,frp,Arpitan
12,Help,Éde,frp,Arpitan
13,Help talk,Discussion éde,frp,Arpitan
14,Category,Catègorie,frp,Arpitan
15,Category talk,Discussion catègorie,frp,Arpitan
710,TimedText,TimedText,frp,Arpitan
711,TimedText talk,TimedText talk,frp,Arpitan
828,Module,Module,frp,Arpitan
829,Module talk,Discussion module,frp,Arpitan
1728,Event,Event,frp,Arpitan
1729,Event talk,Event talk,frp,Arpitan
-2,Media,Medium,frr,Northern Frisian
-1,Special,Spezial,frr,Northern Frisian
0,,,frr,Northern Frisian
1,Talk,Diskussion,frr,Northern Frisian
2,User,Benutzer,frr,Northern Frisian
3,User talk,Benutzer Diskussion,frr,Northern Frisian
4,Project,Wikipedia,frr,Northern Frisian
5,Project talk,Wikipedia Diskussion,frr,Northern Frisian
6,File,Datei,frr,Northern Frisian
7,File talk,Datei Diskussion,frr,Northern Frisian
8,MediaWiki,MediaWiki,frr,Northern Frisian
9,MediaWiki talk,MediaWiki Diskussion,frr,Northern Frisian
10,Template,Vorlage,frr,Northern Frisian
11,Template talk,Vorlage Diskussion,frr,Northern Frisian
12,Help,Hilfe,frr,Northern Frisian
13,Help talk,Hilfe Diskussion,frr,Northern Frisian
14,Category,Kategorie,frr,Northern Frisian
15,Category talk,Kategorie Diskussion,frr,Northern Frisian
102,Page,Seite,frr,Northern Frisian
103,Page talk,Seite Diskussion,frr,Northern Frisian
104,Index,Index,frr,Northern Frisian
105,Index talk,Index Diskussion,frr,Northern Frisian
106,Text,Text,frr,Northern Frisian
107,Text Diskussion,Text Diskussion,frr,Northern Frisian
710,TimedText,TimedText,frr,Northern Frisian
711,TimedText talk,TimedText talk,frr,Northern Frisian
828,Module,Modul,frr,Northern Frisian
829,Module talk,Modul Diskussion,frr,Northern Frisian
1728,Event,Veranstaltung,frr,Northern Frisian
1729,Event talk,Veranstaltung Diskussion,frr,Northern Frisian
-2,Media,Media,fur,Friulian
-1,Special,Speciâl,fur,Friulian
0,,,fur,Friulian
1,Talk,Discussion,fur,Friulian
2,User,Utent,fur,Friulian
3,User talk,Discussion utent,fur,Friulian
4,Project,Vichipedie,fur,Friulian
5,Project talk,Discussion Vichipedie,fur,Friulian
6,File,Figure,fur,Friulian
7,File talk,Discussion figure,fur,Friulian
8,MediaWiki,MediaWiki,fur,Friulian
9,MediaWiki talk,Discussion MediaWiki,fur,Friulian
10,Template,Model,fur,Friulian
11,Template talk,Discussion model,fur,Friulian
12,Help,Jutori,fur,Friulian
13,Help talk,Discussion jutori,fur,Friulian
14,Category,Categorie,fur,Friulian
15,Category talk,Discussion categorie,fur,Friulian
710,TimedText,TimedText,fur,Friulian
711,TimedText talk,TimedText talk,fur,Friulian
828,Module,Modulo,fur,Friulian
829,Module talk,Discussioni modulo,fur,Friulian
1728,Event,Evento,fur,Friulian
1729,Event talk,Discussioni evento,fur,Friulian
-2,Media,Media,fy,Western Frisian
-1,Special,Wiki,fy,Western Frisian
0,,,fy,Western Frisian
1,Talk,Oerlis,fy,Western Frisian
2,User,Meidogger,fy,Western Frisian
3,User talk,Meidogger oerlis,fy,Western Frisian
4,Project,Wikipedy,fy,Western Frisian
5,Project talk,Wikipedy oerlis,fy,Western Frisian
6,File,Ofbyld,fy,Western Frisian
7,File talk,Ofbyld oerlis,fy,Western Frisian
8,MediaWiki,MediaWiki,fy,Western Frisian
9,MediaWiki talk,MediaWiki oerlis,fy,Western Frisian
10,Template,Berjocht,fy,Western Frisian
11,Template talk,Berjocht oerlis,fy,Western Frisian
12,Help,Hulp,fy,Western Frisian
13,Help talk,Hulp oerlis,fy,Western Frisian
14,Category,Kategory,fy,Western Frisian
15,Category talk,Kategory oerlis,fy,Western Frisian
100,Tema,Tema,fy,Western Frisian
101,Tema oerlis,Tema oerlis,fy,Western Frisian
710,TimedText,TimedText,fy,Western Frisian
711,TimedText talk,TimedText talk,fy,Western Frisian
828,Module,Module,fy,Western Frisian
829,Module talk,Module talk,fy,Western Frisian
1728,Event,Event,fy,Western Frisian
1729,Event talk,Event talk,fy,Western Frisian
-2,Media,Meán,ga,Irish
-1,Special,Speisialta,ga,Irish
0,,,ga,Irish
1,Talk,Plé,ga,Irish
2,User,Úsáideoir,ga,Irish
3,User talk,Plé úsáideora,ga,Irish
4,Project,Vicipéid,ga,Irish
5,Project talk,Plé Vicipéide,ga,Irish
6,File,Íomhá,ga,Irish
7,File talk,Plé íomhá,ga,Irish
8,MediaWiki,MediaWiki,ga,Irish
9,MediaWiki talk,Plé MediaWiki,ga,Irish
10,Template,Teimpléad,ga,Irish
11,Template talk,Plé teimpléid,ga,Irish
12,Help,Cabhair,ga,Irish
13,Help talk,Plé cabhrach,ga,Irish
14,Category,Catagóir,ga,Irish
15,Category talk,Plé catagóire,ga,Irish
710,TimedText,TimedText,ga,Irish
711,TimedText talk,TimedText talk,ga,Irish
828,Module,Module,ga,Irish
829,Module talk,Module talk,ga,Irish
1728,Event,Event,ga,Irish
1729,Event talk,Event talk,ga,Irish
-2,Media,Mediya,gag,Gagauz
-1,Special,Maasus,gag,Gagauz
0,,,gag,Gagauz
1,Talk,Dartışma,gag,Gagauz
2,User,Kullanıcı,gag,Gagauz
3,User talk,Kullanıcı dartışma,gag,Gagauz
4,Project,Vikipediya,gag,Gagauz
5,Project talk,Vikipediyanın laflanması,gag,Gagauz
6,File,Dosye,gag,Gagauz
7,File talk,Dosye dartışma,gag,Gagauz
8,MediaWiki,MediaWiki,gag,Gagauz
9,MediaWiki talk,MediaWiki dartışma,gag,Gagauz
10,Template,Şablon,gag,Gagauz
11,Template talk,Şablon dartışma,gag,Gagauz
12,Help,Yardım,gag,Gagauz
13,Help talk,Yardım dartışma,gag,Gagauz
14,Category,Kategoriya,gag,Gagauz
15,Category talk,Kategoriya dartışma,gag,Gagauz
710,TimedText,TimedText,gag,Gagauz
711,TimedText talk,TimedText talk,gag,Gagauz
828,Module,Modül,gag,Gagauz
829,Module talk,Modül tartışma,gag,Gagauz
1728,Event,Event,gag,Gagauz
1729,Event talk,Event talk,gag,Gagauz
-2,Media,媒體,gan,Gan
-1,Special,特別,gan,Gan
0,,,gan,Gan
1,Talk,談詑,gan,Gan
2,User,用戶,gan,Gan
3,User talk,用戶・談詑,gan,Gan
4,Project,Wikipedia,gan,Gan
5,Project talk,Wikipedia・談詑,gan,Gan
6,File,檔案,gan,Gan
7,File talk,檔案・談詑,gan,Gan
8,MediaWiki,MediaWiki,gan,Gan
9,MediaWiki talk,MediaWiki・談詑,gan,Gan
10,Template,模板,gan,Gan
11,Template talk,模板・談詑,gan,Gan
12,Help,幫助,gan,Gan
13,Help talk,幫助・談詑,gan,Gan
14,Category,分類,gan,Gan
15,Category talk,分類・談詑,gan,Gan
710,TimedText,TimedText,gan,Gan
711,TimedText talk,TimedText talk,gan,Gan
828,Module,模組,gan,Gan
829,Module talk,模組討論,gan,Gan
1728,Event,Event,gan,Gan
1729,Event talk,Event talk,gan,Gan
-2,Media,Médja,gcr,Guianan Creole
-1,Special,Èspésyal,gcr,Guianan Creole
0,,,gcr,Guianan Creole
1,Talk,Diskisyon,gcr,Guianan Creole
2,User,Itilizatò,gcr,Guianan Creole
3,User talk,Diskisyon itilizatò,gcr,Guianan Creole
4,Project,Wikipédja,gcr,Guianan Creole
5,Project talk,Diskisyon Wikipédja,gcr,Guianan Creole
6,File,Fiché,gcr,Guianan Creole
7,File talk,Diskisyon fiché,gcr,Guianan Creole
8,MediaWiki,MediaWiki,gcr,Guianan Creole
9,MediaWiki talk,Diskisyon MediaWiki,gcr,Guianan Creole
10,Template,Modèl,gcr,Guianan Creole
11,Template talk,Diskisyon modèl,gcr,Guianan Creole
12,Help,Lèd,gcr,Guianan Creole
13,Help talk,Diskisyon lèd,gcr,Guianan Creole
14,Category,Katégori,gcr,Guianan Creole
15,Category talk,Diskisyon katégori,gcr,Guianan Creole
710,TimedText,TimedText,gcr,Guianan Creole
711,TimedText talk,TimedText talk,gcr,Guianan Creole
828,Module,Modjoul,gcr,Guianan Creole
829,Module talk,Diskisyon modjoul,gcr,Guianan Creole
1728,Event,Event,gcr,Guianan Creole
1729,Event talk,Event talk,gcr,Guianan Creole
-2,Media,Meadhan,gd,Scottish Gaelic
-1,Special,Sònraichte,gd,Scottish Gaelic
0,,,gd,Scottish Gaelic
1,Talk,Deasbaireachd,gd,Scottish Gaelic
2,User,Cleachdaiche,gd,Scottish Gaelic
3,User talk,Deasbaireachd a' chleachdaiche,gd,Scottish Gaelic
4,Project,Uicipeid,gd,Scottish Gaelic
5,Project talk,An deasbaireachd aig Uicipeid,gd,Scottish Gaelic
6,File,Faidhle,gd,Scottish Gaelic
7,File talk,Deasbaireachd an fhaidhle,gd,Scottish Gaelic
8,MediaWiki,MediaWiki,gd,Scottish Gaelic
9,MediaWiki talk,Deasbaireachd MediaWiki,gd,Scottish Gaelic
10,Template,Teamplaid,gd,Scottish Gaelic
11,Template talk,Deasbaireachd na teamplaid,gd,Scottish Gaelic
12,Help,Cobhair,gd,Scottish Gaelic
13,Help talk,Deasbaireachd na cobharach,gd,Scottish Gaelic
14,Category,Roinn-seòrsa,gd,Scottish Gaelic
15,Category talk,Deasbaireachd na roinn-seòrsa,gd,Scottish Gaelic
710,TimedText,TimedText,gd,Scottish Gaelic
711,TimedText talk,TimedText talk,gd,Scottish Gaelic
828,Module,Mòideal,gd,Scottish Gaelic
829,Module talk,Deasbaireachd mòideil,gd,Scottish Gaelic
1728,Event,Event,gd,Scottish Gaelic
1729,Event talk,Event talk,gd,Scottish Gaelic
-2,Media,Media,gl,Galician
-1,Special,Especial,gl,Galician
0,,,gl,Galician
1,Talk,Conversa,gl,Galician
2,User,Usuario,gl,Galician
3,User talk,Conversa usuario,gl,Galician
4,Project,Wikipedia,gl,Galician
5,Project talk,Conversa Wikipedia,gl,Galician
6,File,Ficheiro,gl,Galician
7,File talk,Conversa ficheiro,gl,Galician
8,MediaWiki,MediaWiki,gl,Galician
9,MediaWiki talk,Conversa MediaWiki,gl,Galician
10,Template,Modelo,gl,Galician
11,Template talk,Conversa modelo,gl,Galician
12,Help,Axuda,gl,Galician
13,Help talk,Conversa axuda,gl,Galician
14,Category,Categoría,gl,Galician
15,Category talk,Conversa categoría,gl,Galician
100,Portal,Portal,gl,Galician
101,Conversa portal,Conversa portal,gl,Galician
102,Libro,Libro,gl,Galician
103,Conversa libro,Conversa libro,gl,Galician
710,TimedText,TimedText,gl,Galician
711,TimedText talk,TimedText talk,gl,Galician
828,Module,Módulo,gl,Galician
829,Module talk,Conversa módulo,gl,Galician
1728,Event,Evento,gl,Galician
1729,Event talk,Evento Discussão,gl,Galician
-2,Media,مديا,glk,Gilaki
-1,Special,خاص,glk,Gilaki
0,,,glk,Gilaki
1,Talk,گب,glk,Gilaki
2,User,کارگير,glk,Gilaki
3,User talk,کارگيرˇ گب,glk,Gilaki
4,Project,Wikipedia,glk,Gilaki
5,Project talk,مدي Wikipedia,glk,Gilaki
6,File,فاىل,glk,Gilaki
7,File talk,فاىلˇ گب,glk,Gilaki
8,MediaWiki,مدياويکي,glk,Gilaki
9,MediaWiki talk,مدياويکي گب,glk,Gilaki
10,Template,قالب,glk,Gilaki
11,Template talk,قالبˇ گب,glk,Gilaki
12,Help,رانما,glk,Gilaki
13,Help talk,رانما گب,glk,Gilaki
14,Category,جرگه,glk,Gilaki
15,Category talk,جرگه گب,glk,Gilaki
710,TimedText,TimedText,glk,Gilaki
711,TimedText talk,TimedText talk,glk,Gilaki
828,Module,ماجۊل,glk,Gilaki
829,Module talk,ماجۊلˇ گب,glk,Gilaki
1728,Event,Event,glk,Gilaki
1729,Event talk,Event talk,glk,Gilaki
-2,Media,Medio,gn,Guarani
-1,Special,Mba'echĩchĩ,gn,Guarani
0,,,gn,Guarani
1,Talk,Myangekõi,gn,Guarani
2,User,Puruhára,gn,Guarani
3,User talk,Puruhára myangekõi,gn,Guarani
4,Project,Vikipetã,gn,Guarani
5,Project talk,Vikipetã myangekõi,gn,Guarani
6,File,Ta'ãnga,gn,Guarani
7,File talk,Ta'ãnga myangekõi,gn,Guarani
8,MediaWiki,MediaWiki,gn,Guarani
9,MediaWiki talk,MediaWiki myangekõi,gn,Guarani
10,Template,Tembiecharã,gn,Guarani
11,Template talk,Tembiecharã myangekõi,gn,Guarani
12,Help,Pytyvõ,gn,Guarani
13,Help talk,Pytyvõ myangekõi,gn,Guarani
14,Category,Ñemohenda,gn,Guarani
15,Category talk,Ñemohenda myangekõi,gn,Guarani
710,TimedText,TimedText,gn,Guarani
711,TimedText talk,TimedText talk,gn,Guarani
828,Module,Módulo,gn,Guarani
829,Module talk,Módulo discusión,gn,Guarani
1728,Event,Evento,gn,Guarani
1729,Event talk,Evento discusión,gn,Guarani
-2,Media,माध्यम,gom,Goan Konkani
-1,Special,विशेश,gom,Goan Konkani
0,,,gom,Goan Konkani
1,Talk,चर्चा,gom,Goan Konkani
2,User,वापरपी,gom,Goan Konkani
3,User talk,वापरपी चर्चा,gom,Goan Konkani
4,Project,विकिपीडिया,gom,Goan Konkani
5,Project talk,विकिपीडिया चर्चा,gom,Goan Konkani
6,File,फायल,gom,Goan Konkani
7,File talk,फायल चर्चा,gom,Goan Konkani
8,MediaWiki,मिडियाविकी,gom,Goan Konkani
9,MediaWiki talk,मिडियाविकी चर्चा,gom,Goan Konkani
10,Template,सांचो,gom,Goan Konkani
11,Template talk,सांचो चर्चा,gom,Goan Konkani
12,Help,आदार,gom,Goan Konkani
13,Help talk,आदार चर्चा,gom,Goan Konkani
14,Category,वर्ग,gom,Goan Konkani
15,Category talk,वर्ग चर्चा,gom,Goan Konkani
710,TimedText,TimedText,gom,Goan Konkani
711,TimedText talk,TimedText talk,gom,Goan Konkani
828,Module,एकक,gom,Goan Konkani
829,Module talk,एकक चर्चा,gom,Goan Konkani
1728,Event,Event,gom,Goan Konkani
1729,Event talk,Event talk,gom,Goan Konkani
2600,Topic,विशय,gom,Goan Konkani
-2,Media,Media,gor,Gorontalo
-1,Special,Spesial,gor,Gorontalo
0,,,gor,Gorontalo
1,Talk,Lo'iya,gor,Gorontalo
2,User,Ta ohu'uwo,gor,Gorontalo
3,User talk,Lo'iya ta ohu'uwo,gor,Gorontalo
4,Project,Wikipedia,gor,Gorontalo
5,Project talk,Lo'iya Wikipedia,gor,Gorontalo
6,File,Berkas,gor,Gorontalo
7,File talk,Lo'iya berkas,gor,Gorontalo
8,MediaWiki,MediaWiki,gor,Gorontalo
9,MediaWiki talk,Lo'iya MediaWiki,gor,Gorontalo
10,Template,Templat,gor,Gorontalo
11,Template talk,Lo'iya templat,gor,Gorontalo
12,Help,Wubodu,gor,Gorontalo
13,Help talk,Lo'iya wubodu,gor,Gorontalo
14,Category,Dalala,gor,Gorontalo
15,Category talk,Lo'iya dalala,gor,Gorontalo
710,TimedText,TimedText,gor,Gorontalo
711,TimedText talk,TimedText talk,gor,Gorontalo
828,Module,Modul,gor,Gorontalo
829,Module talk,Pembicaraan Modul,gor,Gorontalo
1728,Event,Acara,gor,Gorontalo
1729,Event talk,Pembicaraan Acara,gor,Gorontalo
-2,Media,Media,got,Gothic
-1,Special,Special,got,Gothic
0,,,got,Gothic
1,Talk,Talk,got,Gothic
2,User,𐌽𐌹𐌿𐍄𐌰𐌽𐌳𐍃,got,Gothic
3,User talk,𐌽𐌹𐌿𐍄𐌰𐌽𐌳𐌹𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
4,Project,Wikipedia,got,Gothic
5,Project talk,𐌸𐌹𐍃 Wikipedia 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
6,File,𐍆𐌴𐌹𐌻𐌰,got,Gothic
7,File talk,𐍆𐌴𐌹𐌻𐌹𐌽𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
8,MediaWiki,MediaWiki,got,Gothic
9,MediaWiki talk,MediaWiki talk,got,Gothic
10,Template,𐍆𐌰𐌿𐍂𐌰𐌼𐌴𐌻𐌴𐌹𐌽𐍃,got,Gothic
11,Template talk,𐍆𐌰𐌿𐍂𐌰𐌼𐌴𐌻𐌴𐌹𐌽𐌰𐌹𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
12,Help,𐌷𐌹𐌻𐍀𐌰,got,Gothic
13,Help talk,𐌷𐌹𐌻𐍀𐍉𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
14,Category,𐌷𐌰𐌽𐍃𐌰,got,Gothic
15,Category talk,𐌷𐌰𐌽𐍃𐍉𐍃 𐌲𐌰𐍅𐌰𐌿𐍂𐌳𐌾𐌰,got,Gothic
710,TimedText,TimedText,got,Gothic
711,TimedText talk,TimedText talk,got,Gothic
828,Module,Module,got,Gothic
829,Module talk,Module talk,got,Gothic
1728,Event,Event,got,Gothic
1729,Event talk,Event talk,got,Gothic
-2,Media,Media,gpe,Ghanaian Pidgin
-1,Special,Special,gpe,Ghanaian Pidgin
0,,,gpe,Ghanaian Pidgin
1,Talk,Talk,gpe,Ghanaian Pidgin
2,User,User,gpe,Ghanaian Pidgin
3,User talk,User talk,gpe,Ghanaian Pidgin
4,Project,Wikipedia,gpe,Ghanaian Pidgin
5,Project talk,Wikipedia talk,gpe,Ghanaian Pidgin
6,File,File,gpe,Ghanaian Pidgin
7,File talk,File talk,gpe,Ghanaian Pidgin
8,MediaWiki,MediaWiki,gpe,Ghanaian Pidgin
9,MediaWiki talk,MediaWiki talk,gpe,Ghanaian Pidgin
10,Template,Template,gpe,Ghanaian Pidgin
11,Template talk,Template talk,gpe,Ghanaian Pidgin
12,Help,Help,gpe,Ghanaian Pidgin
13,Help talk,Help talk,gpe,Ghanaian Pidgin
14,Category,Category,gpe,Ghanaian Pidgin
15,Category talk,Category talk,gpe,Ghanaian Pidgin
710,TimedText,TimedText,gpe,Ghanaian Pidgin
711,TimedText talk,TimedText talk,gpe,Ghanaian Pidgin
828,Module,Module,gpe,Ghanaian Pidgin
829,Module talk,Module talk,gpe,Ghanaian Pidgin
1728,Event,Event,gpe,Ghanaian Pidgin
1729,Event talk,Event talk,gpe,Ghanaian Pidgin
-2,Media,Medium,gsw,Alemannic
-1,Special,Spezial,gsw,Alemannic
0,,,gsw,Alemannic
1,Talk,Diskussion,gsw,Alemannic
2,User,Benutzer,gsw,Alemannic
3,User talk,Benutzer Diskussion,gsw,Alemannic
4,Project,Wikipedia,gsw,Alemannic
5,Project talk,Wikipedia Diskussion,gsw,Alemannic
6,File,Datei,gsw,Alemannic
7,File talk,Datei Diskussion,gsw,Alemannic
8,MediaWiki,MediaWiki,gsw,Alemannic
9,MediaWiki talk,MediaWiki Diskussion,gsw,Alemannic
10,Template,Vorlage,gsw,Alemannic
11,Template talk,Vorlage Diskussion,gsw,Alemannic
12,Help,Hilfe,gsw,Alemannic
13,Help talk,Hilfe Diskussion,gsw,Alemannic
14,Category,Kategorie,gsw,Alemannic
15,Category talk,Kategorie Diskussion,gsw,Alemannic
100,Portal,Portal,gsw,Alemannic
101,Portal Diskussion,Portal Diskussion,gsw,Alemannic
102,Buech,Buech,gsw,Alemannic
103,Buech Diskussion,Buech Diskussion,gsw,Alemannic
104,Wort,Wort,gsw,Alemannic
105,Wort Diskussion,Wort Diskussion,gsw,Alemannic
106,Text,Text,gsw,Alemannic
107,Text Diskussion,Text Diskussion,gsw,Alemannic
108,Spruch,Spruch,gsw,Alemannic
109,Spruch Diskussion,Spruch Diskussion,gsw,Alemannic
110,Nochricht,Nochricht,gsw,Alemannic
111,Nochricht Diskussion,Nochricht Diskussion,gsw,Alemannic
710,TimedText,TimedText,gsw,Alemannic
711,TimedText talk,TimedText talk,gsw,Alemannic
828,Module,Modul,gsw,Alemannic
829,Module talk,Modul Diskussion,gsw,Alemannic
1728,Event,Veranstaltung,gsw,Alemannic
1729,Event talk,Veranstaltung Diskussion,gsw,Alemannic
-2,Media,દ્રશ્ય-શ્રાવ્ય (મિડિયા),gu,Gujarati
-1,Special,વિશેષ,gu,Gujarati
